,content,label
1940,"['work', 'school', 'accounts', 'sign', 'certain', 'microsoft', 'services', 'work', 'school', 'email', 'address', 'agree', 'owner', 'domain', 'associated', 'email', 'address', 'may', 'control', 'administer', 'account', 'access', 'process', 'data', 'including', 'contents', 'communications', 'files', 'agree', 'use', 'services', 'may', 'subject', 'agreements', 'microsoft', 'organization', 'terms', 'apply', 'use', 'work', 'school', 'email', 'address', 'access', 'services', 'covered', 'terms', 'may', 'prompted', 'update', 'email', 'address', 'associated', 'microsoft', 'account', 'order', 'continue', 'accessing', 'services']",0
1941,"['additional', 'equipmentdata', 'plans', 'use', 'many', 'services', 'you’ll', 'need', 'internet', 'connection', 'andor', 'datacellular', 'plan', 'might', 'also', 'need', 'additional', 'equipment', 'like', 'headset', 'camera', 'microphone', 'responsible', 'providing', 'connections', 'plans', 'andor', 'equipment', 'needed', 'use', 'services', 'paying', 'fees', 'charged', 'providers', 'connections', 'plans', 'equipment', 'fees', 'addition', 'fees', 'pay', 'us', 'services', 'reimburse', 'fees', 'check', 'providers', 'determine', 'fees', 'may', 'apply']",0
1942,"['service', 'notifications', 'there’s', 'something', 'important', 'tell', 'service', 'use', 'we’ll', 'send', 'service', 'notifications', 'email', 'associated', 'microsoft', 'account', 'skype', 'notifications', 'skype', 'account', 'gave', 'us', 'phone', 'number', 'connection', 'microsoft', 'account', 'skype', 'account', 'may', 'send', 'service', 'notifications', 'via', 'sms', 'text', 'message', 'including', 'verify', 'identity', 'registering', 'mobile', 'phone', 'number', 'data', 'messaging', 'rates', 'may', 'apply', 'receiving', 'notifications', 'via', 'sms']",0
1943,"['support', 'customer', 'support', 'services', 'available', 'httpsupportmicrosoftcom']",0
1944,"['using', 'thirdparty', 'apps', 'services', 'services', 'may', 'allow', 'access', 'acquire', 'products', 'services', 'websites', 'links', 'content', 'material', 'games', 'applications', 'third', 'parties', 'companies', 'people', 'aren’t', 'microsoft', 'thirdparty', 'apps', 'services', 'many', 'services', 'also', 'help', 'find', 'thirdparty', 'apps', 'services', 'understand', 'directing', 'services', 'provide', 'thirdparty', 'apps', 'services', 'thirdparty', 'apps', 'services', 'may', 'also', 'allow', 'store', 'content', 'data', 'publisher', 'provider', 'operator', 'thirdparty', 'apps', 'services', 'thirdparty', 'apps', 'services', 'may', 'present', 'privacy', 'policy', 'require', 'accept', 'additional', 'terms', 'use', 'install', 'use', 'thirdparty', 'app', 'service', 'see', 'section', '14b', 'additional', 'terms', 'applications', 'acquired', 'office', 'store', 'xbox', 'store', 'windows', 'store', 'review', 'additional', 'terms', 'privacy', 'policies', 'acquiring', 'using', 'thirdparty', 'apps', 'services', 'additional', 'terms', 'modify', 'terms', 'responsible', 'dealings', 'third', 'parties', 'microsoft', 'license', 'intellectual', 'property', 'part', 'thirdparty', 'apps', 'services', 'responsible', 'information', 'provided', 'third', 'parties']",0
1945,"['services', 'thirdparty', 'apps', 'services', 'material', 'products', 'offered', 'services', 'may', 'unavailable', 'time', 'time', 'may', 'offered', 'limited', 'time', 'may', 'vary', 'depending', 'region', 'device', 'change', 'location', 'associated', 'microsoft', 'account', 'may', 'need', 'reacquire', 'material', 'applications', 'available', 'paid', 'previous', 'region']",0
1946,"['strive', 'keep', 'services', 'running', 'however', 'online', 'services', 'suffer', 'occasional', 'disruptions', 'outages']",0
1947,"['updates', 'services', 'software', 'changes', 'terms']",0
1948,"['updates', 'services', 'software', 'changes', 'terms']",0
1949,"['may', 'change', 'terms', 'time', 'we’ll', 'tell']",1
1950,"['using', 'services', 'changes', 'become', 'effective', 'means', 'agree', 'new', 'terms']",1
1951,"['sometimes', 'you’ll', 'need', 'software', 'updates', 'keep', 'using', 'services', 'may', 'automatically', 'check', 'version', 'software', 'download', 'software', 'updates', 'configuration', 'changes', 'may', 'also', 'required', 'update', 'software', 'continue', 'using', 'services', 'updates', 'subject', 'terms', 'unless', 'terms', 'accompany', 'updates', 'case', 'terms', 'apply', 'microsoft', 'isn’t', 'obligated', 'make', 'updates', 'available', 'don’t', 'guarantee', 'support', 'version', 'system', 'licensed', 'software']",0
1952,"['additionally', 'may', 'times', 'need', 'remove', 'change', 'features', 'functionality', 'service', 'stop', 'providing', 'service', 'access', 'thirdparty', 'apps', 'services', 'altogether']",1
1953,"['use', 'material', 'protected', 'digital', 'rights', 'management', 'drm', 'like', 'music', 'games', 'movies', 'drm', 'software', 'may', 'automatically', 'contact', 'online', 'rights', 'server', 'download', 'install', 'drm', 'updates']",0
1954,"['software', 'license', 'unless', 'accompanied', 'separate', 'microsoft', 'license', 'agreement', 'example', 'using', 'microsoft', 'application', 'included', 'part', 'windows', 'microsoft', 'software', 'license', 'terms', 'windows', 'operating', 'system', 'govern', 'software', 'except', 'provided', 'section', '14bi', 'applications', 'available', 'office', 'store', 'windows', 'store', 'xbox', 'store', 'software', 'provided', 'us', 'part', 'services', 'subject', 'terms']",0
1955,"['comply', 'terms', 'grant', 'right', 'install', 'use', 'one', 'copy', 'software', 'per', 'device', 'worldwide', 'basis', 'use', 'one', 'person', 'time', 'part', 'use', 'services', 'software', 'website', 'part', 'services', 'may', 'include', 'thirdparty', 'code', 'thirdparty', 'scripts', 'code', 'linked', 'referenced', 'software', 'website', 'licensed', 'third', 'parties', 'code', 'microsoft', 'notices', 'thirdparty', 'code', 'included', 'information']",0
1956,"['software', 'licensed', 'sold', 'microsoft', 'reserves', 'rights', 'software', 'expressly', 'granted', 'microsoft', 'whether', 'implication', 'estoppel', 'otherwise', 'license', 'give', 'right', 'may']",0
1957,"['circumvent', 'bypass', 'technological', 'protection', 'measures', 'relating', 'software', 'services']",0
1958,"['ii', 'disassemble', 'decompile', 'decrypt', 'hack', 'emulate', 'exploit', 'reverse', 'engineer', 'software', 'aspect', 'services', 'included', 'accessible', 'services', 'except', 'extent', 'applicable', 'copyright', 'law', 'expressly', 'permits']",0
1959,"['iii', 'separate', 'components', 'software', 'services', 'use', 'different', 'devices']",0
1960,"['iv', 'publish', 'copy', 'rent', 'lease', 'sell', 'export', 'import', 'distribute', 'lend', 'software', 'services', 'unless', 'microsoft', 'expressly', 'authorizes']",0
1961,"['transfer', 'software', 'software', 'licenses', 'rights', 'access', 'use', 'services']",0
1962,"['vi', 'use', 'services', 'unauthorized', 'way', 'could', 'interfere', 'anyone', 'else’s', 'use', 'gain', 'access', 'service', 'data', 'account', 'network']",0
1963,"['vii', 'enable', 'access', 'services', 'modify', 'microsoftauthorized', 'device', 'eg', 'xbox', 'one', 'xbox', '360', 'microsoft', 'surface', 'etc', 'unauthorized', 'thirdparty', 'applications']",0
1964,"['payment', 'terms', 'purchase', 'service', 'payment', 'terms', 'apply', 'purchase', 'agree']",0
1965,"['charges', 'charge', 'associated', 'portion', 'services', 'agree', 'pay', 'charge', 'price', 'stated', 'services', 'excludes', 'applicable', 'taxes', 'currency', 'exchange', 'settlements', 'unless', 'stated', 'otherwise', 'price', 'skype', 'paid', 'products', 'includes', 'charge', 'product', 'charge', 'taxes', 'solely', 'responsible', 'paying', 'taxes', 'charges', 'taxes', 'calculated', 'based', 'location', 'time', 'microsoft', 'skype', 'account', 'registered', 'may', 'suspend', 'cancel', 'services', 'receive', 'time', 'full', 'payment', 'suspension', 'cancellation', 'services', 'nonpayment', 'could', 'result', 'loss', 'access', 'use', 'account', 'content', 'connecting', 'internet', 'via', 'corporate', 'private', 'network', 'masks', 'location', 'may', 'cause', 'charges', 'different', 'displayed', 'actual', 'location']",0
1966,"['billing', 'account', 'pay', 'charges', 'service', 'asked', 'provide', 'payment', 'method', 'time', 'sign', 'service', 'access', 'change', 'billing', 'information', 'payment', 'method', 'microsoft', 'account', 'management', 'website', 'skype', 'billing', 'account', 'signing', 'account', 'wwwskypecom', 'additionally', 'agree', 'permit', 'microsoft', 'use', 'updated', 'account', 'information', 'regarding', 'selected', 'payment', 'method', 'provided', 'issuing', 'bank', 'applicable', 'payment', 'network', 'agree', 'promptly', 'update', 'account', 'information', 'including', 'email', 'address', 'payment', 'method', 'details', 'complete', 'transactions', 'contact', 'needed', 'connection', 'transactions', 'changes', 'made', 'billing', 'account', 'affect', 'charges', 'submit', 'billing', 'account', 'could', 'reasonably', 'act', 'changes', 'billing', 'account']",0
1967,"['billing', 'providing', 'microsoft', 'payment', 'method', 'represent', 'authorized', 'use', 'payment', 'method', 'provided', 'payment', 'information', 'provide', 'true', 'accurate', 'ii', 'authorize', 'microsoft', 'charge', 'services', 'available', 'content', 'using', 'payment', 'method', 'iii', 'authorize', 'microsoft', 'charge', 'paid', 'feature', 'services', 'choose', 'sign', 'use', 'terms', 'force', 'may', 'bill', 'advance', 'b', 'time', 'purchase', 'c', 'shortly', 'purchase', 'recurring', 'basis', 'subscription', 'services', 'also', 'may', 'charge', 'amount', 'approved', 'notify', 'advance', 'change', 'amount', 'charged', 'recurring', 'subscription', 'services', 'may', 'bill', 'time', 'one', 'prior', 'billing', 'periods', 'amounts', 'havent', 'previously', 'processed']",0
1968,"['recurring', 'payments', 'purchase', 'services', 'subscription', 'basis', 'eg', 'monthly', 'every', '3', 'months', 'annually', 'applicable', 'acknowledge', 'agree', 'authorizing', 'recurring', 'payment', 'payments', 'shall', 'made', 'microsoft', 'method', 'chosen', 'recurring', 'intervals', 'chosen', 'subscription', 'service', 'terminated', 'microsoft', 'authorizing', 'recurring', 'payments', 'authorizing', 'microsoft', 'process', 'payments', 'either', 'electronic', 'debits', 'fund', 'transfers', 'electronic', 'drafts', 'designated', 'account', 'case', 'automated', 'clearing', 'house', 'similar', 'payments', 'charges', 'designated', 'account', 'case', 'credit', 'card', 'similar', 'payments', 'collectively', 'electronic', 'payments', 'subscription', 'fees', 'generally', 'billed', 'charged', 'advance', 'applicable', 'subscription', 'period', 'payment', 'returned', 'unpaid', 'credit', 'card', 'similar', 'transaction', 'rejected', 'denied', 'microsoft', 'service', 'providers', 'reserve', 'right', 'collect', 'applicable', 'return', 'item', 'rejection', 'insufficient', 'funds', 'fee', 'process', 'payment', 'electronic', 'payment']",0
1969,"['automatic', 'renewal', 'provided', 'automatic', 'renewals', 'allowed', 'state', 'may', 'choose', 'services', 'automatically', 'renew', 'end', 'fixed', 'service', 'period', 'remind', 'email', 'services', 'renew', 'new', 'term', 'notify', 'price', 'changes', 'accordance', 'section', '9k', 'reminded', 'elected', 'automatically', 'renew', 'services', 'may', 'automatically', 'renew', 'services', 'end', 'current', 'service', 'period', 'charge', 'current', 'price', 'renewal', 'term', 'unless', 'chosen', 'cancel', 'services', 'described', 'also', 'remind', 'bill', 'chosen', 'payment', 'method', 'services', 'renewal', 'whether', 'file', 'renewal', 'date', 'provided', 'later', 'also', 'provide', 'instructions', 'may', 'cancel', 'services', 'must', 'cancel', 'services', 'renewal', 'date', 'avoid', 'billed', 'renewal']",0
1970,"['online', 'statement', 'errors', 'microsoft', 'provide', 'online', 'billing', 'statement', 'microsoft', 'account', 'management', 'website', 'view', 'print', 'statement', 'skype', 'accounts', 'access', 'online', 'statement', 'signing', 'account', 'wwwskypecom', 'billing', 'statement', 'provide', 'make', 'error', 'bill', 'must', 'tell', 'us', 'within', '90', 'days', 'error', 'first', 'appears', 'bill', 'promptly', 'investigate', 'charge', 'tell', 'us', 'within', 'time', 'release', 'us', 'liability', 'claims', 'loss', 'resulting', 'error', 'wont', 'required', 'correct', 'error', 'provide', 'refund', 'microsoft', 'identified', 'billing', 'error', 'correct', 'error', 'within', '90', 'days']",0
1971,"['refund', 'policy', 'unless', 'otherwise', 'provided', 'law', 'particular', 'service', 'offer', 'purchases', 'final', 'nonrefundable', 'believe', 'microsoft', 'charged', 'error', 'must', 'contact', 'us', 'within', '90', 'days', 'charge', 'refunds', 'given', 'charges', '90', 'days', 'old', 'reserve', 'right', 'issue', 'refunds', 'credits', 'sole', 'discretion', 'issue', 'refund', 'credit', 'obligation', 'issue', 'similar', 'refund', 'future', 'refund', 'policy', 'affect', 'statutory', 'rights', 'may', 'apply', 'refund', 'information', 'please', 'visit', 'help', 'topic']",0
1972,"['canceling', 'services', 'may', 'cancel', 'service', 'time', 'without', 'cause', 'cancel', 'service', 'request', 'refund', 'entitled', 'one', 'visit', 'microsoft', 'account', 'management', 'website', 'request', 'refund', 'skype', 'using', 'cancellation', 'refund', 'form', 'refer', 'back', 'offer', 'describing', 'services', 'may', 'receive', 'refund', 'time', 'cancellation', 'ii', 'may', 'obligated', 'pay', 'cancellation', 'charges', 'iii', 'may', 'obligated', 'pay', 'charges', 'made', 'billing', 'account', 'services', 'date', 'cancellation', 'iv', 'may', 'lose', 'access', 'use', 'account', 'cancel', 'services', 'cancel', 'access', 'services', 'ends', 'end', 'current', 'service', 'period', 'bill', 'account', 'periodic', 'basis', 'end', 'period', 'canceled']",0
1973,"['trialperiod', 'offers', 'taking', 'part', 'trialperiod', 'offer', 'must', 'cancel', 'trial', 'services', 'end', 'trial', 'period', 'avoid', 'incurring', 'new', 'charges', 'unless', 'notify', 'otherwise', 'cancel', 'trial', 'services', 'end', 'trial', 'period', 'may', 'charge', 'services']",0
1974,"['promotional', 'offers', 'time', 'time', 'microsoft', 'may', 'offer', 'services', 'trial', 'period', 'microsoft', 'charge', 'services', 'microsoft', 'reserves', 'right', 'charge', 'services', 'normal', 'rate', 'event', 'microsoft', 'determines', 'reasonable', 'discretion', 'breaching', 'terms', 'conditions', 'offer']",0
1975,"['price', 'changes']",0
1976,"['payments', 'owe', 'payment', 'agree', 'timely', 'accurately', 'provide', 'us', 'information', 'need', 'get', 'payment', 'responsible', 'taxes', 'charges', 'may', 'incur', 'result', 'payment', 'must', 'also', 'comply', 'conditions', 'place', 'right', 'payment', 'receive', 'payment', 'error', 'may', 'reverse', 'require', 'return', 'payment', 'agree', 'cooperate', 'us', 'efforts', 'may', 'also', 'reduce', 'payment', 'without', 'notice', 'adjust', 'previous', 'overpayment']",0
1977,"['gift', 'cards', 'redemption', 'use', 'gift', 'cards', 'skype', 'gift', 'cards', 'governed', 'microsoft', 'gift', 'card', 'terms', 'conditions', 'information', 'skype', 'gift', 'cards', 'available', 'skype’s', 'help', 'page']",0
1978,"['contracting', 'entity', 'use', 'free', 'consumer', 'skypebranded', 'services', 'youre', 'contracting', 'references', 'microsoft', 'terms', 'mean', 'skype', 'software', 'sàrl', '23', '–', '29', 'rives', 'de', 'clausen', 'l2165', 'luxembourg', 'paid', 'consumer', 'skypebranded', 'services', 'you’re', 'contracting', 'references', 'microsoft', 'terms', 'mean', 'skype', 'communications', 'sàrl', '23', '–', '29', 'rives', 'de', 'clausen', 'l2165', 'luxembourg', 'services', 'youre', 'contracting', 'microsoft', 'corporation', 'one', 'microsoft', 'way', 'redmond', 'wa', '98052', 'usa']",0
1979,"['live', 'business', 'principal', 'place', 'business', 'united', 'statesthe', 'laws', 'state', 'live', 'govern', 'claims', 'regardless', 'conflict', 'laws', 'principles', 'except', 'federal', 'arbitration', 'act', 'governs', 'provisions', 'relating', 'arbitration']",0
1980,"['irrevocably', 'consent', 'exclusive', 'jurisdiction', 'venue', 'state', 'federal', 'courts', 'king', 'county', 'washington', 'disputes', 'arising', 'relating', 'terms', 'services', 'heard', 'court', 'excluding', 'arbitration', 'small', 'claims', 'court']",1
1981,"['warranties', 'microsoft', 'affiliates', 'resellers', 'distributors', 'vendors', 'make', 'warranties', 'express', 'implied', 'guarantees', 'conditions', 'respect', 'use', 'services', 'understand', 'use', 'services', 'risk', 'provide', 'services', 'basis', 'faults', 'available', 'bear', 'entire', 'risk', 'using', 'services', 'microsoft', 'doesnt', 'guarantee', 'accuracy', 'timeliness', 'information', 'available', 'services', 'extent', 'permitted', 'local', 'law', 'exclude', 'implied', 'warranties', 'including', 'merchantability', 'satisfactory', 'quality', 'fitness', 'particular', 'purpose', 'workmanlike', 'effort', 'noninfringement', 'may', 'certain', 'rights', 'local', 'law', 'nothing', 'terms', 'intended', 'affect', 'rights', 'applicable', 'acknowledge', 'computer', 'telecommunications', 'systems', 'faultfree', 'occasional', 'periods', 'downtime', 'occur', 'guarantee', 'services', 'uninterrupted', 'timely', 'secure', 'errorfree', 'content', 'loss', 'wont', 'occur', 'guarantee', 'connection', 'transmission', 'computer', 'networks']",0
1982,"['limitation', 'liability', 'basis', 'recovering', 'damages', 'including', 'breach', 'terms', 'agree', 'exclusive', 'remedy', 'recover', 'microsoft', 'affiliates', 'resellers', 'distributors', 'thirdparty', 'apps', 'services', 'providers', 'vendors', 'direct', 'damages', 'amount', 'equal', 'services', 'fee', 'month', 'breach', 'occurred', '1000', 'services', 'free']",1
1983,"['cant', 'recover', 'damages', 'losses', 'including', 'direct', 'consequential', 'lost', 'profits', 'special', 'indirect', 'incidental', 'punitive']",1
1984,"['limitations', 'exclusions', 'apply', 'even', 'remedy', 'doesnt', 'fully', 'compensate', 'losses', 'fails', 'essential', 'purpose', 'knew', 'known', 'possibility', 'damages']",1
1985,"['maximum', 'extent', 'permitted', 'law', 'limitations', 'exclusions', 'apply', 'anything', 'claims', 'related', 'terms', 'services', 'software', 'related', 'services']",1
1986,"['servicespecific', 'terms', 'terms', 'section', '14', 'apply', 'generally', 'services', 'section', 'contains', 'servicespecific', 'terms', 'addition', 'general', 'terms']",0
1987,"['personal', 'noncommercial', 'use', 'xbox', 'live', 'games', 'windows', 'live', 'microsoft', 'studios', 'games', 'applications', 'services', 'content', 'provided', 'microsoft', 'collectively', 'xbox', 'services', 'personal', 'noncommercial', 'use']",0
1988,"['ii', 'sharing', 'limited', 'account', 'information', 'part', 'delivering', 'xbox', 'services', 'make', 'information', 'pertaining', 'gamertag', 'gameplay', 'content', 'make', 'public', 'activity', 'usage', 'xbox', 'service', 'available', 'operation', 'delivery', 'xbox', 'services', 'b', 'thirdparty', 'games', 'use', 'xbox', 'services', 'choose', 'link', 'microsoft', 'xbox', 'services', 'account', 'account', 'nonmicrosoft', 'service', 'example', 'nonmicrosoft', 'game', 'publisher', 'thirdparty', 'apps', 'services', 'agree', 'microsoft', 'may', 'share', 'limited', 'account', 'information', 'including', 'without', 'limitation', 'gamertag', 'gamerscore', 'game', 'score', 'game', 'history', 'friends', 'list', 'nonmicrosoft', 'party', 'stated', 'microsoft', 'privacy', 'statement', 'b', 'allowed', 'xbox', 'privacy', 'settings', 'nonmicrosoft', 'party', 'may', 'also', 'access', 'content', 'ingame', 'communications', 'signed', 'account', 'nonmicrosoft', 'party', 'also', 'allowed', 'xbox', 'privacy', 'settings', 'microsoft', 'publish', 'name', 'gamertag', 'gamerpic', 'motto', 'avatar', 'games', 'you’ve', 'played', 'communications', 'people', 'xbox', 'friends', 'list']",0
1989,"['iii', 'content', 'part', 'building', 'xbox', 'services', 'community', 'grant', 'microsoft', 'affiliates', 'sublicensees', 'free', 'worldwide', 'right', 'use', 'modify', 'reproduce', 'distribute', 'display', 'content', 'name', 'gamertag', 'motto', 'avatar', 'posted', 'xbox', 'services']",0
1990,"['iv', 'game', 'managers', 'games', 'may', 'use', 'game', 'managers', 'hosts', 'game', 'managers', 'hosts', 'authorized', 'microsoft', 'spokespersons', 'views', 'necessarily', 'reflect', 'microsoft']",0
1991,"['kids', 'xbox', 'minor', 'using', 'xbox', 'live', 'parent', 'guardian', 'may', 'control', 'many', 'aspects', 'account', 'may', 'receive', 'reports', 'use', 'xbox', 'live']",0
1992,"['vi', 'game', 'currency', 'virtual', 'goods', 'services', 'may', 'include', 'virtual', 'game', 'currency', 'like', 'gold', 'coins', 'points', 'may', 'purchased', 'microsoft', 'using', 'actual', 'monetary', 'instruments', 'reached', 'age', 'majority', 'live', 'services', 'may', 'also', 'include', 'virtual', 'digital', 'items', 'goods', 'may', 'purchased', 'microsoft', 'using', 'actual', 'monetary', 'instruments', 'using', 'game', 'currency', 'game', 'currency', 'virtual', 'goods', 'may', 'never', 'redeemed', 'actual', 'monetary', 'instruments', 'goods', 'items', 'monetary', 'value', 'microsoft', 'party', 'limited', 'personal', 'revocable', 'nontransferable', 'nonsublicensable', 'license', 'use', 'game', 'currency', 'virtual', 'goods', 'services', 'right', 'title', 'game', 'currency', 'virtual', 'goods', 'appearing', 'originating', 'services', 'attributes', 'associated', 'use', 'services', 'stored', 'within', 'services']",0
1993,"['vii', 'software', 'updates', 'device', 'connect', 'xbox', 'services', 'may', 'automatically', 'check', 'version', 'xbox', 'console', 'software', 'xbox', 'app', 'software', 'download', 'xbox', 'console', 'xbox', 'app', 'software', 'updates', 'configuration', 'changes', 'including', 'prevent', 'accessing', 'xbox', 'services', 'using', 'unauthorized', 'xbox', 'games', 'xbox', 'apps', 'using', 'unauthorized', 'hardware', 'peripheral', 'devices', 'xbox', 'console']",0
1994,"['viii', 'gamertag', 'expiration', 'must', 'sign', 'xbox', 'services', 'least', 'fiveyear', 'period', 'otherwise', 'may', 'lose', 'access', 'gamertag', 'associated', 'account', 'gamertag', 'may', 'become', 'available', 'use', 'others']",0
1995,"['store', 'store', 'refers', 'service', 'allows', 'browse', 'download', 'purchase', 'rate', 'review', 'applications', 'term', 'application', 'includes', 'games', 'digital', 'content', 'terms', 'cover', 'use', 'office', 'store', 'xbox', 'store', 'windows', 'store', 'office', 'store', 'means', 'store', 'office', 'products', 'apps', 'office', 'sharepoint', 'exchange', 'access', 'project', '2013', 'versions', 'later', 'windows', 'store', 'means', 'store', 'windows', 'devices', 'phone', 'pc', 'tablet', 'experience', 'branded', 'windows', 'store', 'xbox', 'store', 'means', 'store', 'xbox', 'one', 'xbox', '360', 'consoles', 'experience', 'branded', 'xbox', 'store']",0
1996,"['license', 'terms', 'identify', 'publisher', 'application', 'available', 'relevant', 'store', 'standard', 'application', 'license', 'terms', 'salt', 'end', 'terms', 'agreement', 'application', 'publisher', 'setting', 'forth', 'license', 'terms', 'apply', 'use', 'application', 'download', 'windows', 'store', 'xbox', 'store', 'unless', 'different', 'license', 'terms', 'provided', 'application', 'section', '5', 'terms', 'applies', 'thirdparty', 'apps', 'services', 'acquired', 'store', 'applications', 'downloaded', 'office', 'store', 'governed', 'salt', 'separate', 'license', 'terms', 'apply']",0
1997,"['ii', 'updates', 'microsoft', 'automatically', 'check', 'download', 'updates', 'applications', 'even', 'you’re', 'signed', 'relevant', 'store', 'change', 'store', 'system', 'settings', 'prefer', 'receive', 'automatic', 'updates', 'store', 'applications', 'however', 'certain', 'office', 'store', 'applications', 'entirely', 'partly', 'hosted', 'online', 'may', 'updated', 'time', 'application', 'developer', 'may', 'require', 'permission', 'update']",0
1998,"['iii', 'ratings', 'reviews', 'rate', 'review', 'application', 'store', 'may', 'receive', 'email', 'microsoft', 'containing', 'content', 'publisher', 'application', 'email', 'comes', 'microsoft', 'share', 'email', 'address', 'publishers', 'applications', 'acquire', 'store']",0
1999,"['iv', 'safety', 'warning', 'avoid', 'possible', 'injury', 'discomfort', 'eye', 'strain', 'take', 'periodic', 'breaks', 'use', 'games', 'applications', 'especially', 'feel', 'pain', 'fatigue', 'resulting', 'usage', 'experience', 'discomfort', 'take', 'break', 'discomfort', 'might', 'include', 'feelings', 'nausea', 'motion', 'sickness', 'dizziness', 'disorientation', 'headache', 'fatigue', 'eye', 'strain', 'dry', 'eyes', 'using', 'applications', 'distract', 'obstruct', 'surroundings', 'avoid', 'trip', 'hazards', 'stairs', 'low', 'ceilings', 'fragile', 'valuable', 'items', 'could', 'damaged', 'small', 'percentage', 'people', 'may', 'experience', 'seizures', 'exposed', 'certain', 'visual', 'images', 'like', 'flashing', 'lights', 'patterns', 'may', 'appear', 'applications', 'even', 'people', 'history', 'seizures', 'may', 'undiagnosed', 'condition', 'cause', 'seizures', 'symptoms', 'may', 'include', 'lightheadedness', 'altered', 'vision', 'twitching', 'jerking', 'shaking', 'limbs', 'disorientation', 'confusion', 'loss', 'consciousness', 'convulsions', 'immediately', 'stop', 'using', 'consult', 'doctor', 'experience', 'symptoms', 'consult', 'doctor', 'using', 'applications', 'you’ve', 'ever', 'suffered', 'symptoms', 'linked', 'seizures', 'parents', 'monitor', 'children’s', 'use', 'applications', 'signs', 'symptoms']",0
2000,"['microsoft', 'family', 'features', 'parents', 'kids', 'use', 'microsoft', 'family', 'features', 'build', 'trust', 'based', 'shared', 'understanding', 'behaviors', 'websites', 'apps', 'games', 'physical', 'locations', 'spending', 'right', 'family', 'parents', 'create', 'family', 'going', 'httpsaccountmicrosoftcomfamily', 'following', 'instructions', 'windows', 'device', 'xbox', 'console', 'inviting', 'kids', 'parents', 'join', 'many', 'features', 'available', 'family', 'members', 'please', 'carefully', 'review', 'information', 'provided', 'agree', 'create', 'join', 'family', 'creating', 'joining', 'family', 'represent', 'use', 'family', 'accordance', 'purpose', 'won’t', 'use', 'unauthorized', 'way', 'unlawfully', 'gain', 'access', 'another', 'person’s', 'information']",0
2001,"['group', 'messaging', 'various', 'microsoft', 'services', 'allow', 'send', 'messages', 'others', 'via', 'voice', 'sms', 'messages', 'andor', 'allow', 'microsoft', 'microsoftcontrolled', 'affiliates', 'send', 'messages', 'one', 'users', 'behalf', 'instruct', 'microsoft', 'microsoftcontrolled', 'affiliates', 'send', 'messages', 'others', 'represent', 'warrant', 'us', 'person', 'instructed', 'us', 'message', 'consent', 'receive', 'messages', 'related', 'administrative', 'text', 'messages', 'microsoft', 'microsoftcontrolled', 'affiliates', 'administrative', 'text', 'messages', 'periodic', 'transactional', 'messages', 'particular', 'microsoft', 'service', 'including', 'limited', 'welcome', 'message', 'instructions', 'stop', 'receiving', 'messages', 'group', 'members', 'longer', 'wishing', 'receive', 'messages', 'optout', 'receiving', 'messages', 'microsoft', 'microsoftcontrolled', 'affiliates', 'time', 'following', 'instructions', 'provided', 'longer', 'wish', 'receive', 'messages', 'participate', 'group', 'agree', 'opt', 'instructions', 'provided', 'applicable', 'program', 'service', 'reason', 'believe', 'group', 'member', 'longer', 'wishes', 'receive', 'messages', 'participate', 'group', 'agree', 'remove', 'group', 'also', 'represent', 'warrant', 'us', 'person', 'instructed', 'us', 'message', 'understands', 'group', 'member', 'responsible', 'costs', 'message', 'charges', 'assessed', 'mobile', 'carrier', 'including', 'international', 'message', 'charges', 'may', 'apply', 'messages', 'transmitted', 'usbased', 'numbers']",0
2002,"['access', 'emergency', 'services', 'important', 'differences', 'traditional', 'telephone', 'services', 'skype', 'skype', 'required', 'offer', 'access', 'emergency', 'services', 'applicable', 'local', 'andor', 'national', 'rules', 'regulations', 'law', 'skype’s', 'software', 'products', 'intended', 'support', 'carry', 'emergency', 'calls', 'type', 'hospitals', 'law', 'enforcement', 'agencies', 'medical', 'care', 'units', 'kind', 'services', 'connect', 'user', 'emergency', 'services', 'personnel', 'public', 'safety', 'answering', 'points', 'emergency', 'services', 'acknowledge', 'agree', 'responsibility', 'purchase', 'traditional', 'wireless', 'mobile', 'fixedline', 'telephone', 'services', 'offer', 'access', 'emergency', 'services', 'ii', 'skype', 'replacement', 'primary', 'telephone', 'service']",0
2003,"['ii', 'apis', 'broadcasting', 'want', 'use', 'skype', 'connection', 'broadcast', 'must', 'comply', 'broadcast', 'tos', 'httpwwwskypecomlegalbroadcast', 'want', 'use', 'application', 'program', 'interface', 'api', 'exposed', 'made', 'available', 'skype', 'must', 'comply', 'applicable', 'licensing', 'terms', 'available', 'wwwskypecomgolegal']",0
2004,"['iii', 'fair', 'use', 'policies', 'fair', 'usage', 'policies', 'may', 'apply', 'use', 'skype', 'please', 'review', 'policies', 'designed', 'protect', 'fraud', 'abuse', 'may', 'place', 'limits', 'type', 'duration', 'volume', 'calls', 'messages', 'able', 'make', 'policies', 'incorporated', 'terms', 'reference', 'find', 'policies', 'httpwwwskypecomenlegalfairusage']",0
2005,"['iv', 'mapping', 'skype', 'contains', 'features', 'allow', 'submit', 'information', 'plot', 'map', 'using', 'mapping', 'service']",0
